locator,location,time,Nall,Nmissed,Ncorrect,Nwrong,mergeEquivalent,mergeSuperCSubSpace,mergeTypeChefSubSpace,mergeDisjointOrOverlapping,isTrue
TypeChef + Kmax,busybox-1.18.5/archival/bbunzip.c:171,2203,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/archival/bbunzip.c:384,2096,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/archival/libarchive/data_extract_to_command.c:88,2032,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/archival/libarchive/filter_accept_list_reassign.c:7,2003,1,0,?,?,0,0,0,0,1
TypeChef + Kmax,busybox-1.18.5/archival/libarchive/get_header_cpio.c:157,2095,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/archival/libarchive/get_header_cpio.c:57,2112,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/archival/libarchive/get_header_tar.c:260,2201,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/archival/libarchive/get_header_tar_gz.c:27,2098,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/archival/libarchive/seek_by_read.c:16,2070,1,0,?,?,0,0,0,0,1
TypeChef + Kmax,busybox-1.18.5/archival/rpm2cpio.c:27,2180,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/archival/tar.c:642,2439,1,1,0,0,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/console-tools/resize.c:1,2047,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/console-tools/setconsole.c:24,2004,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/console-tools/setconsole.c:27,2016,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/console-tools/setlogcons.c:21,1979,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/coreutils/chroot.c:29,1959,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/coreutils/cksum.c:62,2013,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/coreutils/comm.c:83,1981,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/coreutils/date.c:281,1925,1,1,0,0,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/coreutils/fsync.c:8,1968,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/coreutils/libcoreutils/getopt_mk_fifo_nod.c:47,1952,1,1,0,0,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/coreutils/nice.c:18,2209,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/coreutils/sleep.c:66,2271,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/coreutils/stty.c:357,2554,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/coreutils/stty.c:7,2506,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/coreutils/sum.c:58,2228,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/coreutils/sum.c:8,2092,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/coreutils/sync.c:4,2112,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/coreutils/tail.c:286,1958,1,1,0,0,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/coreutils/test_ptr_hack.c:9,1256,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/coreutils/tr.c:197,2134,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/coreutils/uniq.c:85,2302,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/coreutils/whoami.c:23,2455,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/blkid/devname.c:138,1478,1,0,?,?,0,0,0,0,1
TypeChef + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/blkid/devno.c:41,1395,1,0,?,?,0,0,0,0,1
TypeChef + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/e2p/parse_num.c:33,2011,1,0,?,?,0,0,0,0,1
TypeChef + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/dirhash.c:191,1497,1,0,?,?,0,0,0,0,1
TypeChef + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/expanddir.c:76,1506,1,0,?,?,0,0,0,0,1
TypeChef + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/fileio.c:197,1659,1,0,?,?,0,0,0,0,1
TypeChef + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/gen_bitmap.c:35,1474,1,0,?,?,0,0,0,0,1
TypeChef + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/gen_bitmap.c:36,1480,1,0,?,?,0,0,0,0,1
TypeChef + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/inline.c:14,1454,1,0,?,?,0,0,0,0,1
TypeChef + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/ismounted.c:12,1521,1,0,?,?,0,0,0,0,1
TypeChef + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/openfs.c:128,1551,1,0,?,?,0,0,0,0,1
TypeChef + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/sparse.c:9,1452,1,0,?,?,0,0,0,0,1
TypeChef + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/swapfs.c:111,1351,1,1,0,0,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/unix_io.c:628,1604,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/write_bb_file.c:16,1510,1,0,?,?,0,0,0,0,1
TypeChef + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/fsck.c:837,2807,1,0,?,?,0,0,0,0,1
TypeChef + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/uuid/gen_uuid.c:210,1385,1,0,?,?,0,0,0,0,1
TypeChef + Kmax,busybox-1.18.5/editors/awk.c:2237,2407,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/editors/ed.c:223,2159,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/editors/patch.c:423,2098,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/init/halt.c:64,1973,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/init/mesg.c:20,1979,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/libbb/compare_string_array.c:82,1993,1,0,?,?,0,0,0,0,1
TypeChef + Kmax,busybox-1.18.5/libbb/copy_file.c:37,2042,1,0,?,?,0,0,0,0,1
TypeChef + Kmax,busybox-1.18.5/libbb/copyfd.c:61,1944,1,0,?,?,0,0,0,0,1
TypeChef + Kmax,busybox-1.18.5/libbb/dump.c:288,2053,1,0,?,?,0,0,0,0,1
TypeChef + Kmax,busybox-1.18.5/libbb/fgets_str.c:57,2018,1,0,?,?,0,0,0,0,1
TypeChef + Kmax,busybox-1.18.5/libbb/find_pid_by_name.c:2,1979,1,0,?,?,0,0,0,0,1
TypeChef + Kmax,busybox-1.18.5/libbb/obscure.c:138,1987,1,0,?,?,0,0,0,0,1
TypeChef + Kmax,busybox-1.18.5/libbb/obscure.c:20,1967,1,0,?,?,0,0,0,0,1
TypeChef + Kmax,busybox-1.18.5/libbb/perror_nomsg.c:21,1432,1,0,?,?,0,0,0,0,1
TypeChef + Kmax,busybox-1.18.5/libbb/platform.c:42,1963,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/libbb/printable.c:12,1978,1,0,?,?,0,0,0,0,1
TypeChef + Kmax,busybox-1.18.5/libbb/progress.c:141,2014,1,0,?,?,0,0,0,0,1
TypeChef + Kmax,busybox-1.18.5/libbb/remove_file.c:51,1952,1,0,?,?,0,0,0,0,1
TypeChef + Kmax,busybox-1.18.5/libbb/run_shell.c:75,2088,1,0,?,?,0,0,0,0,1
TypeChef + Kmax,busybox-1.18.5/libbb/selinux_common.c:32,2268,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/libbb/str_tolower.c:13,2077,1,0,?,?,0,0,0,0,1
TypeChef + Kmax,busybox-1.18.5/libbb/update_passwd.c:250,2347,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/libbb/xregcomp.c:31,2144,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/libpwdgrp/pwd_grp.c:696,2276,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/loginutils/cryptpw.c:75,2244,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/loginutils/login.c:61,2141,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/loginutils/su.c:28,2267,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/mailutils/sendmail.c:36,2208,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/miscutils/beep.c:10,2232,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/miscutils/chrt.c:113,2305,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/miscutils/crontab.c:86,2009,1,1,0,0,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/miscutils/flashcp.c:138,2034,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/miscutils/inotifyd.c:138,2107,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/miscutils/man.c:95,2054,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/miscutils/rfkill.c:107,2243,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/miscutils/taskset.c:71,2084,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/miscutils/volname.c:29,1966,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/miscutils/wall.c:24,2270,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/modutils/modprobe-small.c:542,2643,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/networking/libiproute/ip_parse_common_args.c:70,2332,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/networking/libiproute/ip_parse_common_args.c:74,2483,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/networking/libiproute/iptunnel.c:441,2392,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/networking/nameif.c:83,2397,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/networking/nbd-client.c:14,2092,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/networking/udhcp/dumpleases.c:1,2155,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/networking/udhcp/dumpleases.c:47,2075,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/networking/wget.c:709,1923,1,1,0,0,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/procps/sysctl.c:88,2018,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/procps/watch.c:30,2037,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/runit/runsvdir.c:79,2122,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/selinux/selinuxenabled.c:11,2081,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/shell/shell_common.c:92,2050,1,1,0,0,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/sysklogd/klogd.c:37,2202,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/sysklogd/syslogd_and_logger.c:34,2291,1,1,0,0,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/sysklogd/syslogd_and_logger.c:36,2041,1,1,0,0,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/util-linux/fdformat.c:69,2093,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/util-linux/fdisk_sgi.c:357,1475,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/util-linux/fsck_minix.c:549,2264,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/util-linux/fsck_minix.c:865,2340,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/util-linux/hexdump.c:6,2216,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/util-linux/mkfs_ext2.c:596,2405,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/util-linux/mkfs_reiser.c:270,2179,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/util-linux/mkswap.c:135,2043,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/util-linux/more.c:76,2074,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/util-linux/more.c:95,2070,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/util-linux/rdev.c:17,1969,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/util-linux/volume_id/linux_swap.c:2,2044,1,0,?,?,0,0,0,0,0
TypeChef + Kmax,busybox-1.18.5/util-linux/volume_id/unused_lvm.c:72,2008,1,0,?,?,0,0,0,0,1
TypeChef + Kmax,busybox-1.18.5/util-linux/volume_id/unused_mac.c:109,2107,1,0,?,?,0,0,0,0,1
TypeChef + Kmax,busybox-1.18.5/util-linux/volume_id/unused_nvidia_raid.c:19,2094,1,0,?,?,0,0,0,0,1
SuperC + Kmax,busybox-1.18.5/archival/bbunzip.c:171,1676,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/archival/bbunzip.c:384,1589,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/archival/libarchive/data_extract_to_command.c:88,1452,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/archival/libarchive/filter_accept_list_reassign.c:7,1488,1,0,?,?,0,0,0,0,1
SuperC + Kmax,busybox-1.18.5/archival/libarchive/get_header_cpio.c:157,1600,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/archival/libarchive/get_header_cpio.c:57,1483,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/archival/libarchive/get_header_tar.c:260,1560,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/archival/libarchive/get_header_tar_gz.c:27,1341,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/archival/libarchive/seek_by_read.c:16,1364,1,0,?,?,0,0,0,0,1
SuperC + Kmax,busybox-1.18.5/archival/rpm2cpio.c:27,1545,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/archival/tar.c:642,1782,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/console-tools/resize.c:1,1320,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/console-tools/setconsole.c:24,1329,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/console-tools/setconsole.c:27,1389,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/console-tools/setlogcons.c:21,1347,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/coreutils/chroot.c:29,1358,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/coreutils/cksum.c:62,1336,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/coreutils/comm.c:83,1334,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/coreutils/date.c:281,1423,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/coreutils/fsync.c:8,1508,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/coreutils/libcoreutils/getopt_mk_fifo_nod.c:47,1351,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/coreutils/nice.c:18,1468,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/coreutils/sleep.c:66,1507,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/coreutils/stty.c:357,1902,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/coreutils/stty.c:7,1949,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/coreutils/sum.c:58,1342,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/coreutils/sum.c:8,1409,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/coreutils/sync.c:4,1414,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/coreutils/tail.c:286,1494,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/coreutils/test_ptr_hack.c:9,1112,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/coreutils/tr.c:197,1451,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/coreutils/uniq.c:85,1351,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/coreutils/whoami.c:23,1373,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/blkid/devname.c:138,1260,1,0,?,?,0,0,0,0,1
SuperC + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/blkid/devno.c:41,1231,1,0,?,?,0,0,0,0,1
SuperC + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/e2p/parse_num.c:33,1442,1,0,?,?,0,0,0,0,1
SuperC + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/dirhash.c:191,1255,1,0,?,?,0,0,0,0,1
SuperC + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/expanddir.c:76,1211,1,0,?,?,0,0,0,0,1
SuperC + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/fileio.c:197,1257,1,0,?,?,0,0,0,0,1
SuperC + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/gen_bitmap.c:35,1219,1,0,?,?,0,0,0,0,1
SuperC + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/gen_bitmap.c:36,1229,1,0,?,?,0,0,0,0,1
SuperC + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/inline.c:14,1217,1,0,?,?,0,0,0,0,1
SuperC + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/ismounted.c:12,1291,1,0,?,?,0,0,0,0,1
SuperC + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/openfs.c:128,1281,1,0,?,?,0,0,0,0,1
SuperC + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/sparse.c:9,1203,1,0,?,?,0,0,0,0,1
SuperC + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/swapfs.c:111,1260,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/unix_io.c:628,1324,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/write_bb_file.c:16,1219,1,0,?,?,0,0,0,0,1
SuperC + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/fsck.c:837,1638,1,0,?,?,0,0,0,0,1
SuperC + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/uuid/gen_uuid.c:210,1243,1,0,?,?,0,0,0,0,1
SuperC + Kmax,busybox-1.18.5/editors/awk.c:2237,1951,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/editors/ed.c:223,1597,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/editors/patch.c:423,1459,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/init/halt.c:64,1362,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/init/mesg.c:20,1384,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/libbb/compare_string_array.c:82,1398,1,0,?,?,0,0,0,0,1
SuperC + Kmax,busybox-1.18.5/libbb/copy_file.c:37,1388,1,0,?,?,0,0,0,0,1
SuperC + Kmax,busybox-1.18.5/libbb/copyfd.c:61,1405,1,0,?,?,0,0,0,0,1
SuperC + Kmax,busybox-1.18.5/libbb/dump.c:288,1477,1,0,?,?,0,0,0,0,1
SuperC + Kmax,busybox-1.18.5/libbb/fgets_str.c:57,1416,1,0,?,?,0,0,0,0,1
SuperC + Kmax,busybox-1.18.5/libbb/find_pid_by_name.c:2,1400,1,0,?,?,0,0,0,0,1
SuperC + Kmax,busybox-1.18.5/libbb/obscure.c:138,1428,1,0,?,?,0,0,0,0,1
SuperC + Kmax,busybox-1.18.5/libbb/obscure.c:20,1438,1,0,?,?,0,0,0,0,1
SuperC + Kmax,busybox-1.18.5/libbb/perror_nomsg.c:21,1230,1,0,?,?,0,0,0,0,1
SuperC + Kmax,busybox-1.18.5/libbb/platform.c:42,1422,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/libbb/printable.c:12,1363,1,0,?,?,0,0,0,0,1
SuperC + Kmax,busybox-1.18.5/libbb/progress.c:141,1413,1,0,?,?,0,0,0,0,1
SuperC + Kmax,busybox-1.18.5/libbb/remove_file.c:51,1324,1,0,?,?,0,0,0,0,1
SuperC + Kmax,busybox-1.18.5/libbb/run_shell.c:75,1366,1,0,?,?,0,0,0,0,1
SuperC + Kmax,busybox-1.18.5/libbb/selinux_common.c:32,1421,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/libbb/str_tolower.c:13,1401,1,0,?,?,0,0,0,0,1
SuperC + Kmax,busybox-1.18.5/libbb/update_passwd.c:250,1449,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/libbb/xregcomp.c:31,1392,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/libpwdgrp/pwd_grp.c:696,1681,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/loginutils/cryptpw.c:75,1473,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/loginutils/login.c:61,1532,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/loginutils/su.c:28,1536,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/mailutils/sendmail.c:36,1517,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/miscutils/beep.c:10,1598,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/miscutils/chrt.c:113,1493,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/miscutils/crontab.c:86,1377,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/miscutils/flashcp.c:138,1462,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/miscutils/inotifyd.c:138,1529,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/miscutils/man.c:95,2110,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/miscutils/rfkill.c:107,1819,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/miscutils/taskset.c:71,1429,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/miscutils/volname.c:29,1480,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/miscutils/wall.c:24,1533,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/modutils/modprobe-small.c:542,1667,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/networking/libiproute/ip_parse_common_args.c:70,1444,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/networking/libiproute/ip_parse_common_args.c:74,1486,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/networking/libiproute/iptunnel.c:441,1889,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/networking/nameif.c:83,1620,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/networking/nbd-client.c:14,1523,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/networking/udhcp/dumpleases.c:1,1507,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/networking/udhcp/dumpleases.c:47,1442,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/networking/wget.c:709,1639,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/procps/sysctl.c:88,1428,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/procps/watch.c:30,1374,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/runit/runsvdir.c:79,1488,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/selinux/selinuxenabled.c:11,1405,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/shell/shell_common.c:92,1178,1,1,0,0,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/sysklogd/klogd.c:37,1457,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/sysklogd/syslogd_and_logger.c:34,1082,1,1,0,0,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/sysklogd/syslogd_and_logger.c:36,997,1,1,0,0,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/util-linux/fdformat.c:69,1451,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/util-linux/fdisk_sgi.c:357,1268,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/util-linux/fsck_minix.c:549,1692,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/util-linux/fsck_minix.c:865,1730,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/util-linux/hexdump.c:6,1447,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/util-linux/mkfs_ext2.c:596,1520,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/util-linux/mkfs_reiser.c:270,1485,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/util-linux/mkswap.c:135,1435,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/util-linux/more.c:76,1509,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/util-linux/more.c:95,1494,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/util-linux/rdev.c:17,1413,1,0,?,?,0,0,0,0,0
SuperC + Kmax,busybox-1.18.5/util-linux/volume_id/linux_swap.c:2,1412,1,0,?,?,0,0,0,0,0
