locator,location,time,Nall,Nmissed,Ncorrect,Nwrong,mergeEquivalent,mergeSuperCSubSpace,mergeTypeChefSubSpace,mergeDisjointOrOverlapping,isTrue
TypeChef (legacy) + Kmax,busybox-1.18.5/util-linux/fsck_minix.c:549,7805,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/util-linux/fsck_minix.c:865,7843,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/util-linux/hexdump.c:6,6528,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/util-linux/mkfs_ext2.c:596,8008,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/util-linux/mkfs_reiser.c:270,7069,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/util-linux/mkswap.c:135,6377,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/util-linux/more.c:76,6575,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/util-linux/more.c:95,6477,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/util-linux/rdev.c:17,15385,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/util-linux/volume_id/linux_swap.c:2,6579,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/archival/bbunzip.c:171,999,1,1,0,0,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/archival/bbunzip.c:384,976,1,1,0,0,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/archival/libarchive/data_extract_to_command.c:88,999,1,1,0,0,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/archival/libarchive/get_header_cpio.c:157,957,1,1,0,0,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/archival/libarchive/get_header_cpio.c:57,980,1,1,0,0,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/archival/libarchive/get_header_tar.c:260,988,1,1,0,0,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/archival/libarchive/get_header_tar_gz.c:27,961,1,1,0,0,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/archival/rpm2cpio.c:27,971,1,1,0,0,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/archival/tar.c:642,1023,1,1,0,0,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/console-tools/resize.c:1,2119,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/console-tools/setconsole.c:24,2459,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/console-tools/setconsole.c:27,2468,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/console-tools/setlogcons.c:21,2063,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/coreutils/chroot.c:29,2014,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/coreutils/cksum.c:62,2159,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/coreutils/comm.c:83,2254,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/coreutils/date.c:281,3740,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/coreutils/fsync.c:8,1914,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/coreutils/libcoreutils/getopt_mk_fifo_nod.c:47,2166,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/coreutils/nice.c:18,2563,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/coreutils/sleep.c:66,2357,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/coreutils/stty.c:357,1036,1,1,0,0,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/coreutils/stty.c:7,1052,1,1,0,0,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/coreutils/sum.c:58,2102,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/coreutils/sum.c:8,2201,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/coreutils/sync.c:4,1824,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/coreutils/tail.c:286,3005,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/coreutils/test_ptr_hack.c:9,1172,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/coreutils/tr.c:197,3433,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/coreutils/uniq.c:85,2238,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/coreutils/whoami.c:23,2015,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/swapfs.c:111,557,1,1,0,0,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/unix_io.c:628,631,1,1,0,0,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/editors/awk.c:2237,1052,1,1,0,0,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/editors/ed.c:223,5787,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/editors/patch.c:423,3954,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/init/halt.c:64,2674,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/init/mesg.c:20,2050,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/libbb/compare_string_array.c:82,2066,1,0,?,?,0,0,0,0,1
SuperC (legacy) + Kmax,busybox-1.18.5/libbb/copy_file.c:37,3436,1,0,?,?,0,0,0,0,1
SuperC (legacy) + Kmax,busybox-1.18.5/libbb/copyfd.c:61,2242,1,0,?,?,0,0,0,0,1
SuperC (legacy) + Kmax,busybox-1.18.5/libbb/dump.c:288,4999,1,0,?,?,0,0,0,0,1
SuperC (legacy) + Kmax,busybox-1.18.5/libbb/fgets_str.c:57,2156,1,0,?,?,0,0,0,0,1
SuperC (legacy) + Kmax,busybox-1.18.5/libbb/find_pid_by_name.c:2,2279,1,0,?,?,0,0,0,0,1
SuperC (legacy) + Kmax,busybox-1.18.5/libbb/obscure.c:138,2422,1,0,?,?,0,0,0,0,1
SuperC (legacy) + Kmax,busybox-1.18.5/libbb/obscure.c:20,2394,1,0,?,?,0,0,0,0,1
SuperC (legacy) + Kmax,busybox-1.18.5/libbb/perror_nomsg.c:21,1354,1,0,?,?,0,0,0,0,1
SuperC (legacy) + Kmax,busybox-1.18.5/libbb/platform.c:42,2226,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/libbb/printable.c:12,1961,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/libbb/progress.c:141,2527,1,0,?,?,0,0,0,0,1
SuperC (legacy) + Kmax,busybox-1.18.5/libbb/remove_file.c:51,2170,1,0,?,?,0,0,0,0,1
SuperC (legacy) + Kmax,busybox-1.18.5/libbb/run_shell.c:75,2201,1,0,?,?,0,0,0,0,1
SuperC (legacy) + Kmax,busybox-1.18.5/libbb/selinux_common.c:32,2011,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/libbb/str_tolower.c:13,1779,1,0,?,?,0,0,0,0,1
SuperC (legacy) + Kmax,busybox-1.18.5/libbb/update_passwd.c:250,2966,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/libbb/xregcomp.c:31,938,1,1,0,0,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/libpwdgrp/pwd_grp.c:696,5971,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/loginutils/cryptpw.c:75,2232,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/loginutils/login.c:61,3472,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/loginutils/su.c:28,2455,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/mailutils/sendmail.c:36,2976,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/miscutils/beep.c:10,2163,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/miscutils/chrt.c:113,2211,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/miscutils/crontab.c:86,2601,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/miscutils/flashcp.c:138,2312,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/miscutils/inotifyd.c:138,2539,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/miscutils/man.c:95,2807,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/miscutils/rfkill.c:107,2213,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/miscutils/taskset.c:71,932,1,1,0,0,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/miscutils/volname.c:29,1988,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/miscutils/wall.c:24,1832,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/modutils/modprobe-small.c:542,4970,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/networking/libiproute/ip_parse_common_args.c:70,2097,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/networking/libiproute/ip_parse_common_args.c:74,2161,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/networking/libiproute/iptunnel.c:441,4346,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/networking/nameif.c:83,2611,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/networking/nbd-client.c:14,2305,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/networking/udhcp/dumpleases.c:1,993,1,1,0,0,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/networking/udhcp/dumpleases.c:47,946,1,1,0,0,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/networking/wget.c:709,5528,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/procps/sysctl.c:88,2908,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/procps/watch.c:30,2149,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/runit/runsvdir.c:79,966,1,1,0,0,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/selinux/selinuxenabled.c:11,1729,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/shell/shell_common.c:92,1062,1,1,0,0,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/sysklogd/klogd.c:37,3023,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/sysklogd/syslogd_and_logger.c:34,1883,1,1,0,0,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/sysklogd/syslogd_and_logger.c:36,1690,1,1,0,0,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/util-linux/fdformat.c:69,942,1,1,0,0,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/util-linux/fdisk_sgi.c:357,1392,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/util-linux/fsck_minix.c:549,7116,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/util-linux/fsck_minix.c:865,7242,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/util-linux/hexdump.c:6,2553,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/util-linux/mkfs_ext2.c:596,4403,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/util-linux/mkfs_reiser.c:270,3210,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/util-linux/mkswap.c:135,2275,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/util-linux/more.c:76,2649,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/util-linux/more.c:95,2687,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/util-linux/rdev.c:17,1860,1,0,?,?,0,0,0,0,0
SuperC (legacy) + Kmax,busybox-1.18.5/util-linux/volume_id/linux_swap.c:2,2180,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/archival/bbunzip.c:171,959,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/archival/bbunzip.c:384,950,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/archival/libarchive/data_extract_to_command.c:88,883,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/archival/libarchive/get_header_cpio.c:157,907,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/archival/libarchive/get_header_cpio.c:57,904,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/archival/libarchive/get_header_tar.c:260,961,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/archival/libarchive/get_header_tar_gz.c:27,870,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/archival/rpm2cpio.c:27,902,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/archival/tar.c:642,1044,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/console-tools/resize.c:1,864,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/console-tools/setconsole.c:24,862,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/console-tools/setconsole.c:27,867,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/console-tools/setlogcons.c:21,863,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/coreutils/chroot.c:29,858,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/coreutils/cksum.c:62,876,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/coreutils/comm.c:83,878,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/coreutils/date.c:281,941,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/coreutils/fsync.c:8,876,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/coreutils/libcoreutils/getopt_mk_fifo_nod.c:47,870,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/coreutils/nice.c:18,874,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/coreutils/sleep.c:66,891,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/coreutils/stty.c:357,1107,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/coreutils/stty.c:7,1096,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/coreutils/sum.c:58,878,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/coreutils/sum.c:8,857,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/coreutils/sync.c:4,823,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/coreutils/tail.c:286,901,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/coreutils/test_ptr_hack.c:9,824,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/coreutils/tr.c:197,893,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/coreutils/uniq.c:85,863,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/coreutils/whoami.c:23,842,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/swapfs.c:111,895,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/unix_io.c:628,954,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/editors/awk.c:2237,1066,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/editors/ed.c:223,952,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/editors/patch.c:423,945,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/init/halt.c:64,863,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/init/mesg.c:20,845,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/libbb/compare_string_array.c:82,851,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/libbb/copy_file.c:37,893,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/libbb/copyfd.c:61,862,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/libbb/dump.c:288,947,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/libbb/fgets_str.c:57,834,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/libbb/find_pid_by_name.c:2,835,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/libbb/obscure.c:138,872,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/libbb/obscure.c:20,853,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/libbb/perror_nomsg.c:21,824,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/libbb/platform.c:42,860,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/libbb/printable.c:12,818,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/libbb/progress.c:141,898,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/libbb/remove_file.c:51,843,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/libbb/run_shell.c:75,853,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/libbb/selinux_common.c:32,826,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/libbb/str_tolower.c:13,829,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/libbb/update_passwd.c:250,890,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/libbb/xregcomp.c:31,825,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/libpwdgrp/pwd_grp.c:696,967,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/loginutils/cryptpw.c:75,860,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/loginutils/login.c:61,956,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/loginutils/su.c:28,856,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/mailutils/sendmail.c:36,894,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/miscutils/beep.c:10,858,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/miscutils/chrt.c:113,853,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/miscutils/crontab.c:86,894,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/miscutils/flashcp.c:138,862,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/miscutils/inotifyd.c:138,870,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/miscutils/man.c:95,900,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/miscutils/rfkill.c:107,850,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/miscutils/taskset.c:71,871,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/miscutils/volname.c:29,832,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/miscutils/wall.c:24,830,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/modutils/modprobe-small.c:542,943,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/networking/libiproute/ip_parse_common_args.c:70,849,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/networking/libiproute/ip_parse_common_args.c:74,840,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/networking/libiproute/iptunnel.c:441,944,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/networking/nameif.c:83,896,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/networking/nbd-client.c:14,864,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/networking/udhcp/dumpleases.c:1,848,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/networking/udhcp/dumpleases.c:47,851,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/networking/wget.c:709,974,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/procps/sysctl.c:88,899,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/procps/watch.c:30,850,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/runit/runsvdir.c:79,908,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/selinux/selinuxenabled.c:11,821,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/shell/shell_common.c:92,840,1,1,0,0,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/sysklogd/klogd.c:37,891,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/sysklogd/syslogd_and_logger.c:34,778,1,1,0,0,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/sysklogd/syslogd_and_logger.c:36,750,1,1,0,0,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/util-linux/fdformat.c:69,850,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/util-linux/fdisk_sgi.c:357,956,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/util-linux/fsck_minix.c:549,1005,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/util-linux/fsck_minix.c:865,1003,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/util-linux/hexdump.c:6,861,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/util-linux/mkfs_ext2.c:596,931,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/util-linux/mkfs_reiser.c:270,900,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/util-linux/mkswap.c:135,861,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/util-linux/more.c:76,858,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/util-linux/more.c:95,873,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/util-linux/rdev.c:17,835,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/util-linux/volume_id/linux_swap.c:2,851,1,0,?,?,0,0,0,0,0
Merge,busybox-1.18.5/archival/bbunzip.c:171,5562,1,0,?,?,0,0,0,0,0
Merge,busybox-1.18.5/archival/bbunzip.c:384,5663,1,0,?,?,0,0,0,0,0
Merge,busybox-1.18.5/archival/libarchive/data_extract_to_command.c:88,5579,1,0,?,?,0,0,0,0,0
Merge,busybox-1.18.5/archival/libarchive/get_header_cpio.c:157,5482,1,0,?,?,0,0,0,0,0
Merge,busybox-1.18.5/archival/libarchive/get_header_cpio.c:57,5468,1,0,?,?,0,0,0,0,0
Merge,busybox-1.18.5/archival/libarchive/get_header_tar.c:260,5277,1,0,?,?,0,0,0,0,0
Merge,busybox-1.18.5/archival/libarchive/get_header_tar_gz.c:27,13485,1,0,?,?,0,0,0,0,0
Merge,busybox-1.18.5/archival/rpm2cpio.c:27,5952,1,0,?,?,0,0,0,0,0
Merge,busybox-1.18.5/archival/tar.c:642,21251,1,0,?,?,0,0,0,0,0
Merge,busybox-1.18.5/console-tools/resize.c:1,13170,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/console-tools/setconsole.c:24,13830,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/console-tools/setconsole.c:27,13456,1,0,?,?,0,1,0,0,0
Merge,busybox-1.18.5/console-tools/setlogcons.c:21,13132,1,0,?,?,0,1,0,0,0
Merge,busybox-1.18.5/coreutils/chroot.c:29,13709,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/coreutils/cksum.c:62,12908,1,0,?,?,0,1,0,0,0
Merge,busybox-1.18.5/coreutils/comm.c:83,6111,1,0,?,?,0,1,0,0,0
Merge,busybox-1.18.5/coreutils/date.c:281,6807,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/coreutils/fsync.c:8,13601,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/coreutils/libcoreutils/getopt_mk_fifo_nod.c:47,13779,1,0,?,?,0,1,0,0,0
Merge,busybox-1.18.5/coreutils/nice.c:18,13881,1,0,?,?,0,1,0,0,0
Merge,busybox-1.18.5/coreutils/sleep.c:66,6140,1,0,?,?,0,1,0,0,0
Merge,busybox-1.18.5/coreutils/stty.c:357,5697,1,0,?,?,0,0,0,0,0
Merge,busybox-1.18.5/coreutils/stty.c:7,6071,1,0,?,?,0,0,0,0,0
Merge,busybox-1.18.5/coreutils/sum.c:58,6134,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/coreutils/sum.c:8,6134,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/coreutils/sync.c:4,12654,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/coreutils/tail.c:286,6478,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/coreutils/test_ptr_hack.c:9,1543,1,0,?,?,1,0,0,0,0
